registro_id,anio,categoria_ipcc,grupo_factor,gas,archivo_crt,sha256_xlsx,hoja,etiqueta_categoria_crt,etiqueta_grupo_crt,celda_actividad,actividad_crt_tj,celda_emision,emision_crt_kt_gas,celda_ief_reportado,ief_reportado_original,unidad_ief_reportado,factor_calculado_kg_tj,factor_repositorio_kg_tj,diferencia_kg_tj,coincide_E_div_A,coincide_ief_reportado,nota_compatibilidad,actividad_psut_tj,actividad_crt_original,unidad_actividad_crt_original,psut_registro_mapeo,psut_source_record_id,sha256_psut
FE_COMB|2018|1.A.1.a.i|BIOMASS|CO2,2018,1.A.1.a.i,BIOMASS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,51094.91247,H37,5089.721246,E37,99.61307300386105,t CO2/TJ,99613.07300386103,99613.07300386105,1.4551915228366852e-11,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|BIOMASS|CH4,2018,1.A.1.a.i,BIOMASS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,51094.91247,I37,1.520197138,F37,29.75241691416092,kg CH4/TJ,29.75241691416092,29.75241691416092,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|BIOMASS|N2O,2018,1.A.1.a.i,BIOMASS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,51094.91247,J37,0.202678411,G37,3.966704339086619,kg N2O/TJ,3.966704339086619,3.966704339086619,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|SOLID_FUELS|CO2,2018,1.A.1.a.i,SOLID_FUELS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,51780.43477,H33,5090.016737,E33,98.29999998279273,t CO2/TJ,98299.99998279272,98299.99998279272,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|SOLID_FUELS|CH4,2018,1.A.1.a.i,SOLID_FUELS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,51780.43477,I33,0.051780435,F33,1.000000004441832,kg CH4/TJ,1.000000004441832,1.000000004441832,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|SOLID_FUELS|N2O,2018,1.A.1.a.i,SOLID_FUELS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,51780.43477,J33,0.077670652,G33,1.4999999970065914,kg N2O/TJ,1.4999999970065914,1.4999999970065914,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|LIQUID_FUELS|CO2,2018,1.A.1.a.i,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,3541.603743,H32,273.9222642,E32,77.34413109919733,t CO2/TJ,77344.13109919733,77344.13109919733,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|LIQUID_FUELS|CH4,2018,1.A.1.a.i,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,3541.603743,I32,0.010624811,F32,2.9999999353400275,kg CH4/TJ,2.9999999353400275,2.9999999353400275,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.a.i|LIQUID_FUELS|N2O,2018,1.A.1.a.i,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,3541.603743,J32,0.002124962,G32,0.599999930596414,kg N2O/TJ,0.599999930596414,0.599999930596414,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.b|LIQUID_FUELS|CO2,2018,1.A.1.b,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,2077.9477,H39,153.975924,E39,74.09999972569088,t CO2/TJ,74099.99972569088,74099.99972569088,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.b|LIQUID_FUELS|CH4,2018,1.A.1.b,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,2077.9477,I39,0.00623384,F39,2.9999985081433955,kg CH4/TJ,2.9999985081433955,2.9999985081433955,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.1.b|LIQUID_FUELS|N2O,2018,1.A.1.b,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,2077.9477,J39,0.00124677,G39,0.600000664116811,kg N2O/TJ,0.600000664116811,0.600000664116811,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.2|AGREGADO_FOSIL|CO2,2018,1.A.2,AGREGADO_FOSIL,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,24474.11622,H11,1943.671601,E11,79.4174377341418,t CO2/TJ,79417.4377341418,79417.4377341418,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.2|AGREGADO_FOSIL|CH4,2018,1.A.2,AGREGADO_FOSIL,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,24474.11622,I11,0.065958,F11,2.695010492190921,kg CH4/TJ,2.695010492190921,2.695010492190921,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.2|AGREGADO_FOSIL|N2O,2018,1.A.2,AGREGADO_FOSIL,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,24474.11622,J11,0.012818384,G11,0.5237526815993848,kg N2O/TJ,0.5237526815993848,0.5237526815993848,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.3|AGREGADO_FOSIL|CO2,2018,1.A.3,AGREGADO_FOSIL,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,135150.67123225998,H11,9683.178112799,E11,71.64728095325701,t CO2/TJ,71647.28095325701,71647.28095325701,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.3|AGREGADO_FOSIL|CH4,2018,1.A.3,AGREGADO_FOSIL,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,135150.67123225998,I11,2.5335219549000003,F11,18.745907303309476,kg CH4/TJ,18.745907303309476,18.745907303309476,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.3|AGREGADO_FOSIL|N2O,2018,1.A.3,AGREGADO_FOSIL,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,135150.67123225998,J11,0.47828093200000005,G11,3.5388720428776983,kg N2O/TJ,3.5388720428776983,3.5388720428776983,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|BIOMASS|CO2,2018,1.A.4.a,BIOMASS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,8692.63651,H23,973.57529,E23,112.00000010123512,t CO2/TJ,112000.0001012351,112000.00010123511,1.4551915228366852e-11,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|BIOMASS|CH4,2018,1.A.4.a,BIOMASS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,8692.63651,I23,2.60779095,F23,299.9999996548803,kg CH4/TJ,299.9999996548803,299.9999996548803,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|BIOMASS|N2O,2018,1.A.4.a,BIOMASS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,8692.63651,J23,0.03477055,G23,4.000000455557988,kg N2O/TJ,4.000000455557988,4.000000455557988,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|LIQUID_FUELS|CO2,2018,1.A.4.a,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,725.901819,H18,47.9935094,E18,66.11570345162615,t CO2/TJ,66115.70345162615,66115.70345162615,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|LIQUID_FUELS|CH4,2018,1.A.4.a,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,725.901819,I18,0.00539285,F18,7.429172732242458,kg CH4/TJ,7.429172732242458,7.429172732242458,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.a|LIQUID_FUELS|N2O,2018,1.A.4.a,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,725.901819,J18,0.00024892,G18,0.34291138757981265,kg N2O/TJ,0.34291138757981265,0.34291138757981265,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.b|BIOMASS|CO2,2018,1.A.4.b,BIOMASS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,281062.456,H30,31478.9951,E30,112.00000009962199,t CO2/TJ,112000.00009962199,112000.00009962199,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.b|BIOMASS|CH4,2018,1.A.4.b,BIOMASS,CH4,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,281062.456,I30,84.3187369,F30,300.00000035579285,kg CH4/TJ,300.00000035579285,300.00000035579285,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.b|BIOMASS|N2O,2018,1.A.4.b,BIOMASS,N2O,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,281062.456,J30,1.12424982,G30,3.9999999857682877,kg N2O/TJ,3.9999999857682877,3.9999999857682877,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2018|1.A.4.b|LIQUID_FUELS|CO2,2018,1.A.4.b,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2018-20250304-084824_started.xlsx,1efce35f9670e4cbbd297ded271efaf4a32192bfcc9aa0eba7acb87b01dddc8d,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,14389.5772,H25,908.164337,E25,63.11264913329073,t CO2/TJ,63112.649133290724,63112.64913329073,7.275957614183426e-12,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
